y_hp_air__0_13	1
y_hp_geo__0_13	0
y_pellet__0_13	0
y_boiler__0_14	0
y_chp__0_14	0
y_eh__0_14	0
y_hp_air__0_14	1
y_hp_geo__0_14	0
y_pellet__0_14	0
y_boiler__0_15	0
y_chp__0_15	0
y_eh__0_15	0
y_hp_air__0_15	1
y_hp_geo__0_15	0
y_pellet__0_15	0
y_boiler__0_16	0
y_chp__0_16	0
y_eh__0_16	0
y_hp_air__0_16	1
y_hp_geo__0_16	0
y_pellet__0_16	0
y_boiler__0_17	0
y_chp__0_17	0
y_eh__0_17	0
y_hp_air__0_17	0
y_hp_geo__0_17	0
y_pellet__0_17	0
y_boiler__0_18	0
y_chp__0_18	0
y_eh__0_18	0
y_hp_air__0_18	1
y_hp_geo__0_18	0
y_pellet__0_18	0
y_boiler__0_19	0
y_chp__0_19	0
y_eh__0_19	0
y_hp_air__0_19	0
y_hp_geo__0_19	0
y_pellet__0_19	0
y_boiler__0_20	0
y_chp__0_20	0
y_eh__0_20	0
y_hp_air__0_20	0
y_hp_geo__0_20	0
y_pellet__0_20	0
y_boiler__0_21	0
y_chp__0_21	0
y_eh__0_21	0
y_hp_air__0_21	1
y_hp_geo__0_21	0
y_pellet__0_21	0
y_boiler__0_22	0
y_chp__0_22	0
y_eh__0_22	0
y_hp_air__0_22	1
y_hp_geo__0_22	0
y_pellet__0_22	0
y_boiler__0_23	0
y_chp__0_23	0
y_eh__0_23	0
y_hp_air__0_23	0
y_hp_geo__0_23	0
y_pellet__0_23	0
y_boiler__1_0	0
y_chp__1_0	0
y_eh__1_0	0
y_hp_air__1_0	0
y_hp_geo__1_0	0
y_pellet__1_0	0
y_boiler__1_1	0
y_chp__1_1	0
y_eh__1_1	0
y_hp_air__1_1	0
y_hp_geo__1_1	0
y_pellet__1_1	0
y_boiler__1_2	0
y_chp__1_2	0
y_eh__1_2	0
y_hp_air__1_2	0
y_hp_geo__1_2	0
y_pellet__1_2	0
y_boiler__1_3	0
y_chp__1_3	0
y_eh__1_3	0
y_hp_air__1_3	0
y_hp_geo__1_3	0
y_pellet__1_3	0
y_boiler__1_4	0
y_chp__1_4	0
y_eh__1_4	0
y_hp_air__1_4	0
y_hp_geo__1_4	0
y_pellet__1_4	0
y_boiler__1_5	0
y_chp__1_5	0
y_eh__1_5	0
y_hp_air__1_5	0
y_hp_geo__1_5	0
y_pellet__1_5	0
y_boiler__1_6	0
y_chp__1_6	0
y_eh__1_6	0
y_hp_air__1_6	0
y_hp_geo__1_6	0
y_pellet__1_6	0
y_boiler__1_7	0
y_chp__1_7	0
y_eh__1_7	0
y_hp_air__1_7	1
y_hp_geo__1_7	0
y_pellet__1_7	0
y_boiler__1_8	0
y_chp__1_8	0
y_eh__1_8	0
y_hp_air__1_8	0
y_hp_geo__1_8	0
y_pellet__1_8	0
y_boiler__1_9	0
y_chp__1_9	0
y_eh__1_9	0
y_hp_air__1_9	0
y_hp_geo__1_9	0
y_pellet__1_9	0
y_boiler__1_10	0
y_chp__1_10	0
y_eh__1_10	0
y_hp_air__1_10	0
y_hp_geo__1_10	0
y_pellet__1_10	0
y_boiler__1_11	0
y_chp__1_11	0
y_eh__1_11	0
y_hp_air__1_11	0
y_hp_geo__1_11	0
y_pellet__1_11	0
y_boiler__1_12	0
y_chp__1_12	0
y_eh__1_12	0
y_hp_air__1_12	0
y_hp_geo__1_12	0
y_pellet__1_12	0
y_boiler__1_13	0
y_chp__1_13	0
y_eh__1_13	0
y_hp_air__1_13	1
y_hp_geo__1_13	0
y_pellet__1_13	0
y_boiler__1_14	0
y_chp__1_14	0
y_eh__1_14	0
y_hp_air__1_14	1
y_hp_geo__1_14	0
y_pellet__1_14	0
y_boiler__1_15	0
y_chp__1_15	0
y_eh__1_15	0
y_hp_air__1_15	1
y_hp_geo__1_15	0
y_pellet__1_15	0
y_boiler__1_16	0
y_chp__1_16	0
y_eh__1_16	0
y_hp_air__1_16	1
y_hp_geo__1_16	0
y_pellet__1_16	0
y_boiler__1_17	0
y_chp__1_17	0
y_eh__1_17	0
y_hp_air__1_17	0
y_hp_geo__1_17	0
y_pellet__1_17	0
y_boiler__1_18	0
y_chp__1_18	0
y_eh__1_18	0
y_hp_air__1_18	0
y_hp_geo__1_18	0
y_pellet__1_18	0
y_boiler__1_19	0
y_chp__1_19	0
y_eh__1_19	0
y_hp_air__1_19	0
y_hp_geo__1_19	0
y_pellet__1_19	0
y_boiler__1_20	0
y_chp__1_20	0
y_eh__1_20	0
y_hp_air__1_20	0
y_hp_geo__1_20	0
y_pellet__1_20	0
y_boiler__1_21	0
y_chp__1_21	0
y_eh__1_21	0
y_hp_air__1_21	0
y_hp_geo__1_21	0
y_pellet__1_21	0
y_boiler__1_22	0
y_chp__1_22	0
y_eh__1_22	0
y_hp_air__1_22	0
y_hp_geo__1_22	0
y_pellet__1_22	0
y_boiler__1_23	0
y_chp__1_23	0
y_eh__1_23	0
y_hp_air__1_23	0
y_hp_geo__1_23	0
y_pellet__1_23	0
y_boiler__2_0	0
y_chp__2_0	0
y_eh__2_0	0
y_hp_air__2_0	0
y_hp_geo__2_0	0
y_pellet__2_0	0
y_boiler__2_1	0
y_chp__2_1	0
y_eh__2_1	0
y_hp_air__2_1	0
y_hp_geo__2_1	0
y_pellet__2_1	0
y_boiler__2_2	0
y_chp__2_2	0
y_eh__2_2	0
y_hp_air__2_2	0
y_hp_geo__2_2	0
y_pellet__2_2	0
y_boiler__2_3	0
y_chp__2_3	0
y_eh__2_3	0
y_hp_air__2_3	0
y_hp_geo__2_3	0
y_pellet__2_3	0
y_boiler__2_4	0
y_chp__2_4	0
y_eh__2_4	0
y_hp_air__2_4	0
y_hp_geo__2_4	0
y_pellet__2_4	0
y_boiler__2_5	0
y_chp__2_5	0
y_eh__2_5	0
y_hp_air__2_5	0
y_hp_geo__2_5	0
y_pellet__2_5	0
y_boiler__2_6	0
y_chp__2_6	0
y_eh__2_6	0
y_hp_air__2_6	0
y_hp_geo__2_6	0
y_pellet__2_6	0
y_boiler__2_7	0
y_chp__2_7	0
y_eh__2_7	0
y_hp_air__2_7	0
y_hp_geo__2_7	0
y_pellet__2_7	0
y_boiler__2_8	0
y_chp__2_8	0
y_eh__2_8	0
y_hp_air__2_8	1
y_hp_geo__2_8	0
y_pellet__2_8	0
y_boiler__2_9	0
y_chp__2_9	0
y_eh__2_9	0
y_hp_air__2_9	0
y_hp_geo__2_9	0
y_pellet__2_9	0
y_boiler__2_10	0
y_chp__2_10	0
y_eh__2_10	0
y_hp_air__2_10	0
y_hp_geo__2_10	0
y_pellet__2_10	0
y_boiler__2_11	0
y_chp__2_11	0
y_eh__2_11	0
y_hp_air__2_11	0
y_hp_geo__2_11	0
y_pellet__2_11	0
y_boiler__2_12	0
y_chp__2_12	0
y_eh__2_12	0
y_hp_air__2_12	0
y_hp_geo__2_12	0
y_pellet__2_12	0
y_boiler__2_13	0
y_chp__2_13	0
y_eh__2_13	0
y_hp_air__2_13	0
y_hp_geo__2_13	0
y_pellet__2_13	0
y_boiler__2_14	0
y_chp__2_14	0
y_eh__2_14	0
y_hp_air__2_14	0
y_hp_geo__2_14	0
y_pellet__2_14	0
y_boiler__2_15	0
y_chp__2_15	0
y_eh__2_15	0
y_hp_air__2_15	0
y_hp_geo__2_15	0
y_pellet__2_15	0
y_boiler__2_16	0
y_chp__2_16	0
y_eh__2_16	0
y_hp_air__2_16	0
y_hp_geo__2_16	0
y_pellet__2_16	0
y_boiler__2_17	0
y_chp__2_17	0
y_eh__2_17	0
y_hp_air__2_17	0
y_hp_geo__2_17	0
y_pellet__2_17	0
y_boiler__2_18	0
y_chp__2_18	0
y_eh__2_18	0
y_hp_air__2_18	0
y_hp_geo__2_18	0
y_pellet__2_18	0
y_boiler__2_19	0
y_chp__2_19	0
y_eh__2_19	0
y_hp_air__2_19	0
y_hp_geo__2_19	0
y_pellet__2_19	0
y_boiler__2_20	0
y_chp__2_20	0
y_eh__2_20	0
y_hp_air__2_20	0
y_hp_geo__2_20	0
y_pellet__2_20	0
y_boiler__2_21	0
y_chp__2_21	0
y_eh__2_21	0
y_hp_air__2_21	0
y_hp_geo__2_21	0
y_pellet__2_21	0
y_boiler__2_22	0
y_chp__2_22	0
y_eh__2_22	0
y_hp_air__2_22	0
y_hp_geo__2_22	0
y_pellet__2_22	0
y_boiler__2_23	0
y_chp__2_23	0
y_eh__2_23	0
y_hp_air__2_23	0
y_hp_geo__2_23	0
y_pellet__2_23	0
y_boiler__3_0	0
y_chp__3_0	0
y_eh__3_0	0
y_hp_air__3_0	0
y_hp_geo__3_0	0
y_pellet__3_0	0
y_boiler__3_1	0
y_chp__3_1	0
y_eh__3_1	0
y_hp_air__3_1	0
y_hp_geo__3_1	0
y_pellet__3_1	0
y_boiler__3_2	0
y_chp__3_2	0
y_eh__3_2	0
y_hp_air__3_2	0
y_hp_geo__3_2	0
y_pellet__3_2	0
y_boiler__3_3	0
y_chp__3_3	0
y_eh__3_3	0
y_hp_air__3_3	0
y_hp_geo__3_3	0
y_pellet__3_3	0
y_boiler__3_4	0
y_chp__3_4	0
y_eh__3_4	0
y_hp_air__3_4	0
y_hp_geo__3_4	0
y_pellet__3_4	0
y_boiler__3_5	0
y_chp__3_5	0
y_eh__3_5	0
y_hp_air__3_5	0
y_hp_geo__3_5	0
y_pellet__3_5	0
y_boiler__3_6	0
y_chp__3_6	0
y_eh__3_6	0
y_hp_air__3_6	0
y_hp_geo__3_6	0
y_pellet__3_6	0
y_boiler__3_7	0
y_chp__3_7	0
y_eh__3_7	0
y_hp_air__3_7	0
y_hp_geo__3_7	0
y_pellet__3_7	0
y_boiler__3_8	0
y_chp__3_8	0
y_eh__3_8	0
y_hp_air__3_8	0
y_hp_geo__3_8	0
y_pellet__3_8	0
y_boiler__3_9	0
y_chp__3_9	0
y_eh__3_9	0
y_hp_air__3_9	1
y_hp_geo__3_9	0
y_pellet__3_9	0
y_boiler__3_10	0
y_chp__3_10	0
y_eh__3_10	0
y_hp_air__3_10	0
y_hp_geo__3_10	0
y_pellet__3_10	0
y_boiler__3_11	0
y_chp__3_11	0
y_eh__3_11	0
y_hp_air__3_11	0
y_hp_geo__3_11	0
y_pellet__3_11	0
y_boiler__3_12	0
y_chp__3_12	0
y_eh__3_12	0
y_hp_air__3_12	0
y_hp_geo__3_12	0
y_pellet__3_12	0
y_boiler__3_13	0
y_chp__3_13	0
y_eh__3_13	0
y_hp_air__3_13	0
y_hp_geo__3_13	0
y_pellet__3_13	0
y_boiler__3_14	0
y_chp__3_14	0
y_eh__3_14	0
y_hp_air__3_14	0
y_hp_geo__3_14	0
y_pellet__3_14	0
y_boiler__3_15	0
y_chp__3_15	0
y_eh__3_15	0
y_hp_air__3_15	1
y_hp_geo__3_15	0
y_pellet__3_15	0
y_boiler__3_16	0
y_chp__3_16	0
y_eh__3_16	0
y_hp_air__3_16	1
y_hp_geo__3_16	0
y_pellet__3_16	0
y_boiler__3_17	0
y_chp__3_17	0
y_eh__3_17	0
y_hp_air__3_17	0
y_hp_geo__3_17	0
y_pellet__3_17	0
y_boiler__3_18	0
y_chp__3_18	0
y_eh__3_18	0
y_hp_air__3_18	0
y_hp_geo__3_18	0
y_pellet__3_18	0
y_boiler__3_19	0
y_chp__3_19	0
y_eh__3_19	0
y_hp_air__3_19	0
y_hp_geo__3_19	0
y_pellet__3_19	0
y_boiler__3_20	0
y_chp__3_20	0
y_eh__3_20	0
y_hp_air__3_20	0
y_hp_geo__3_20	0
y_pellet__3_20	0
y_boiler__3_21	0
y_chp__3_21	0
y_eh__3_21	0
y_hp_air__3_21	0
y_hp_geo__3_21	0
y_pellet__3_21	0
y_boiler__3_22	0
y_chp__3_22	0
y_eh__3_22	0
y_hp_air__3_22	0
y_hp_geo__3_22	0
y_pellet__3_22	0
y_boiler__3_23	0
y_chp__3_23	0
y_eh__3_23	0
y_hp_air__3_23	0
y_hp_geo__3_23	0
y_pellet__3_23	0
y_boiler__4_0	0
y_chp__4_0	0
y_eh__4_0	0
y_hp_air__4_0	0
y_hp_geo__4_0	0
y_pellet__4_0	0
y_boiler__4_1	0
y_chp__4_1	0
y_eh__4_1	0
y_hp_air__4_1	0
y_hp_geo__4_1	0
y_pellet__4_1	0
y_boiler__4_2	0
y_chp__4_2	0
y_eh__4_2	0
y_hp_air__4_2	0
y_hp_geo__4_2	0
y_pellet__4_2	0
y_boiler__4_3	0
y_chp__4_3	0
y_eh__4_3	0
y_hp_air__4_3	0
y_hp_geo__4_3	0
y_pellet__4_3	0
y_boiler__4_4	0
y_chp__4_4	0
y_eh__4_4	0
y_hp_air__4_4	0
y_hp_geo__4_4	0
y_pellet__4_4	0
y_boiler__4_5	0
y_chp__4_5	0
y_eh__4_5	0
y_hp_air__4_5	0
y_hp_geo__4_5	0
y_pellet__4_5	0
y_boiler__4_6	0
y_chp__4_6	0
y_eh__4_6	0
y_hp_air__4_6	0
y_hp_geo__4_6	0
y_pellet__4_6	0
y_boiler__4_7	0
y_chp__4_7	0
y_eh__4_7	0
y_hp_air__4_7	0
y_hp_geo__4_7	0
y_pellet__4_7	0
y_boiler__4_8	0
y_chp__4_8	0
y_eh__4_8	0
y_hp_air__4_8	0
y_hp_geo__4_8	0
y_pellet__4_8	0
y_boiler__4_9	0
y_chp__4_9	0
y_eh__4_9	0
y_hp_air__4_9	0
y_hp_geo__4_9	0
y_pellet__4_9	0
y_boiler__4_10	0
y_chp__4_10	0
y_eh__4_10	0
y_hp_air__4_10	1
y_hp_geo__4_10	0
y_pellet__4_10	0
y_boiler__4_11	0
y_chp__4_11	0
y_eh__4_11	0
y_hp_air__4_11	0
y_hp_geo__4_11	0
y_pellet__4_11	0
y_boiler__4_12	0
y_chp__4_12	0
y_eh__4_12	0
y_hp_air__4_12	1
y_hp_geo__4_12	0
y_pellet__4_12	0
y_boiler__4_13	0
y_chp__4_13	0
y_eh__4_13	0
y_hp_air__4_13	0
y_hp_geo__4_13	0
y_pellet__4_13	0
y_boiler__4_14	0
y_chp__4_14	0
y_eh__4_14	0
y_hp_air__4_14	0
y_hp_geo__4_14	0
y_pellet__4_14	0
y_boiler__4_15	0
y_chp__4_15	0
y_eh__4_15	0
y_hp_air__4_15	0
y_hp_geo__4_15	0
y_pellet__4_15	0
y_boiler__4_16	0
y_chp__4_16	0
y_eh__4_16	0
y_hp_air__4_16	0
y_hp_geo__4_16	0
y_pellet__4_16	0
y_boiler__4_17	0
y_chp__4_17	0
y_eh__4_17	0
y_hp_air__4_17	0
y_hp_geo__4_17	0
y_pellet__4_17	0
y_boiler__4_18	0
y_chp__4_18	0
y_eh__4_18	0
y_hp_air__4_18	0
y_hp_geo__4_18	0
y_pellet__4_18	0
y_boiler__4_19	0
y_chp__4_19	0
y_eh__4_19	0
y_hp_air__4_19	0
y_hp_geo__4_19	0
y_pellet__4_19	0
y_boiler__4_20	0
y_chp__4_20	0
y_eh__4_20	0
y_hp_air__4_20	0
y_hp_geo__4_20	0
y_pellet__4_20	0
y_boiler__4_21	0
y_chp__4_21	0
y_eh__4_21	0
y_hp_air__4_21	0
y_hp_geo__4_21	0
y_pellet__4_21	0
y_boiler__4_22	0
y_chp__4_22	0
y_eh__4_22	0
y_hp_air__4_22	0
y_hp_geo__4_22	0
y_pellet__4_22	0
y_boiler__4_23	0
y_chp__4_23	0
y_eh__4_23	0
y_hp_air__4_23	0
y_hp_geo__4_23	0
y_pellet__4_23	0
y_boiler__5_0	0
y_chp__5_0	0
y_eh__5_0	0
y_hp_air__5_0	1
y_hp_geo__5_0	0
y_pellet__5_0	0
y_boiler__5_1	0
y_chp__5_1	0
y_eh__5_1	0
y_hp_air__5_1	1
y_hp_geo__5_1	0
y_pellet__5_1	0
y_boiler__5_2	0
y_chp__5_2	0
y_eh__5_2	0
y_hp_air__5_2	0
y_hp_geo__5_2	0
y_pellet__5_2	0
y_boiler__5_3	0
y_chp__5_3	0
y_eh__5_3	0
y_hp_air__5_3	0
y_hp_geo__5_3	0
y_pellet__5_3	0
y_boiler__5_4	0
y_chp__5_4	0
y_eh__5_4	0
y_hp_air__5_4	0
y_hp_geo__5_4	0
y_pellet__5_4	0
y_boiler__5_5	0
y_chp__5_5	0
y_eh__5_5	0
y_hp_air__5_5	0
y_hp_geo__5_5	0
y_pellet__5_5	0
y_boiler__5_6	0
y_chp__5_6	0
y_eh__5_6	0
y_hp_air__5_6	0
y_hp_geo__5_6	0
y_pellet__5_6	0
y_boiler__5_7	0
y_chp__5_7	0
y_eh__5_7	0
y_hp_air__5_7	0
y_hp_geo__5_7	0
y_pellet__5_7	0
y_boiler__5_8	0
y_chp__5_8	0
y_eh__5_8	0
y_hp_air__5_8	0
y_hp_geo__5_8	0
y_pellet__5_8	0
y_boiler__5_9	0
y_chp__5_9	0
y_eh__5_9	0
y_hp_air__5_9	1
y_hp_geo__5_9	0
y_pellet__5_9	0
y_boiler__5_10	0
y_chp__5_10	0
y_eh__5_10	0
y_hp_air__5_10	0
y_hp_geo__5_10	0
y_pellet__5_10	0
y_boiler__5_11	0
y_chp__5_11	0
y_eh__5_11	0
y_hp_air__5_11	0
y_hp_geo__5_11	0
y_pellet__5_11	0
y_boiler__5_12	0
y_chp__5_12	0
y_eh__5_12	0
y_hp_air__5_12	1
y_hp_geo__5_12	0
y_pellet__5_12	0
y_boiler__5_13	0
y_chp__5_13	0
y_eh__5_13	0
y_hp_air__5_13	1
y_hp_geo__5_13	0
y_pellet__5_13	0
y_boiler__5_14	0
y_chp__5_14	0
y_eh__5_14	0
y_hp_air__5_14	1
y_hp_geo__5_14	0
y_pellet__5_14	0
y_boiler__5_15	0
y_chp__5_15	0
y_eh__5_15	0
y_hp_air__5_15	1
y_hp_geo__5_15	0
y_pellet__5_15	0
y_boiler__5_16	0
y_chp__5_16	0
y_eh__5_16	0
y_hp_air__5_16	1
y_hp_geo__5_16	0
y_pellet__5_16	0
y_boiler__5_17	0
y_chp__5_17	0
y_eh__5_17	0
y_hp_air__5_17	0
y_hp_geo__5_17	0
y_pellet__5_17	0
y_boiler__5_18	0
y_chp__5_18	0
y_eh__5_18	0
y_hp_air__5_18	0
y_hp_geo__5_18	0
y_pellet__5_18	0
y_boiler__5_19	0
y_chp__5_19	0
y_eh__5_19	0
y_hp_air__5_19	0
y_hp_geo__5_19	0
y_pellet__5_19	0
y_boiler__5_20	0
y_chp__5_20	0
y_eh__5_20	0
y_hp_air__5_20	1
y_hp_geo__5_20	0
y_pellet__5_20	0
y_boiler__5_21	0
y_chp__5_21	0
y_eh__5_21	0
y_hp_air__5_21	0
y_hp_geo__5_21	0
y_pellet__5_21	0
y_boiler__5_22	0
y_chp__5_22	0
y_eh__5_22	0
y_hp_air__5_22	0
y_hp_geo__5_22	0
y_pellet__5_22	0
y_boiler__5_23	0
y_chp__5_23	0
y_eh__5_23	0
y_hp_air__5_23	0
y_hp_geo__5_23	0
y_pellet__5_23	0
y_boiler__6_0	0
y_chp__6_0	0
y_eh__6_0	0
y_hp_air__6_0	0
y_hp_geo__6_0	0
y_pellet__6_0	0
y_boiler__6_1	0
y_chp__6_1	0
y_eh__6_1	0
y_hp_air__6_1	0
y_hp_geo__6_1	0
y_pellet__6_1	0
y_boiler__6_2	0
y_chp__6_2	0
y_eh__6_2	0
y_hp_air__6_2	0
y_hp_geo__6_2	0
y_pellet__6_2	0
y_boiler__6_3	0
y_chp__6_3	0
y_eh__6_3	0
y_hp_air__6_3	1
y_hp_geo__6_3	0
y_pellet__6_3	0
y_boiler__6_4	0
y_chp__6_4	0
y_eh__6_4	0
y_hp_air__6_4	1
y_hp_geo__6_4	0
y_pellet__6_4	0
y_boiler__6_5	0
y_chp__6_5	0
y_eh__6_5	0
y_hp_air__6_5	0
y_hp_geo__6_5	0
y_pellet__6_5	0
y_boiler__6_6	0
y_chp__6_6	0
y_eh__6_6	0
y_hp_air__6_6	0
y_hp_geo__6_6	0
y_pellet__6_6	0
y_boiler__6_7	0
y_chp__6_7	0
y_eh__6_7	0
y_hp_air__6_7	0
y_hp_geo__6_7	0
y_pellet__6_7	0
y_boiler__6_8	0
y_chp__6_8	0
y_eh__6_8	0
y_hp_air__6_8	1
y_hp_geo__6_8	0
y_pellet__6_8	0
y_boiler__6_9	0
y_chp__6_9	0
y_eh__6_9	0
y_hp_air__6_9	1
y_hp_geo__6_9	0
y_pellet__6_9	0
y_boiler__6_10	0
y_chp__6_10	0
y_eh__6_10	0
y_hp_air__6_10	1
y_hp_geo__6_10	0
y_pellet__6_10	0
y_boiler__6_11	0
y_chp__6_11	0
y_eh__6_11	0
y_hp_air__6_11	1
y_hp_geo__6_11	0
y_pellet__6_11	0
y_boiler__6_12	0
y_chp__6_12	0
y_eh__6_12	0
y_hp_air__6_12	0
y_hp_geo__6_12	0
y_pellet__6_12	0
y_boiler__6_13	0
y_chp__6_13	0
y_eh__6_13	0
y_hp_air__6_13	1
y_hp_geo__6_13	0
y_pellet__6_13	0
y_boiler__6_14	0
y_chp__6_14	0
y_eh__6_14	0
y_hp_air__6_14	1
y_hp_geo__6_14	0
y_pellet__6_14	0
y_boiler__6_15	0
y_chp__6_15	0
y_eh__6_15	0
y_hp_air__6_15	1
y_hp_geo__6_15	0
y_pellet__6_15	0
y_boiler__6_16	0
y_chp__6_16	0
y_eh__6_16	0
y_hp_air__6_16	0
y_hp_geo__6_16	0
y_pellet__6_16	0
y_boiler__6_17	0
y_chp__6_17	0
y_eh__6_17	0
y_hp_air__6_17	0
y_hp_geo__6_17	0
y_pellet__6_17	0
y_boiler__6_18	0
y_chp__6_18	0
y_eh__6_18	0
y_hp_air__6_18	0
y_hp_geo__6_18	0
y_pellet__6_18	0
y_boiler__6_19	0
y_chp__6_19	0
y_eh__6_19	0
y_hp_air__6_19	0
y_hp_geo__6_19	0
y_pellet__6_19	0
y_boiler__6_20	0
y_chp__6_20	0
y_eh__6_20	0
y_hp_air__6_20	0
y_hp_geo__6_20	0
y_pellet__6_20	0
y_boiler__6_21	0
y_chp__6_21	0
y_eh__6_21	0
y_hp_air__6_21	0
y_hp_geo__6_21	0
y_pellet__6_21	0
y_boiler__6_22	0
y_chp__6_22	0
y_eh__6_22	0
y_hp_air__6_22	0
y_hp_geo__6_22	0
y_pellet__6_22	0
y_boiler__6_23	0
y_chp__6_23	0
y_eh__6_23	0
y_hp_air__6_23	0
y_hp_geo__6_23	0
y_pellet__6_23	0
y_boiler__7_0	0
y_chp__7_0	0
y_eh__7_0	0
y_hp_air__7_0	1
y_hp_geo__7_0	0
y_pellet__7_0	0
y_boiler__7_1	0
y_chp__7_1	0
y_eh__7_1	0
y_hp_air__7_1	1
y_hp_geo__7_1	0
y_pellet__7_1	0
y_boiler__7_2	0
y_chp__7_2	0
y_eh__7_2	0
y_hp_air__7_2	1
y_hp_geo__7_2	0
y_pellet__7_2	0
y_boiler__7_3	0
y_chp__7_3	0
y_eh__7_3	0
y_hp_air__7_3	0
y_hp_geo__7_3	0
y_pellet__7_3	0
y_boiler__7_4	0
y_chp__7_4	0
y_eh__7_4	0
y_hp_air__7_4	0
y_hp_geo__7_4	0
y_pellet__7_4	0
y_boiler__7_5	0
y_chp__7_5	0
y_eh__7_5	0
y_hp_air__7_5	0
y_hp_geo__7_5	0
y_pellet__7_5	0
y_boiler__7_6	0
y_chp__7_6	0
y_eh__7_6	0
y_hp_air__7_6	1
y_hp_geo__7_6	0
y_pellet__7_6	0
y_boiler__7_7	0
y_chp__7_7	0
y_eh__7_7	0
y_hp_air__7_7	1
y_hp_geo__7_7	0
y_pellet__7_7	0
y_boiler__7_8	0
y_chp__7_8	0
y_eh__7_8	0
y_hp_air__7_8	0
y_hp_geo__7_8	0
y_pellet__7_8	0
y_boiler__7_9	0
y_chp__7_9	0
y_eh__7_9	0
y_hp_air__7_9	1
y_hp_geo__7_9	0
y_pellet__7_9	0
y_boiler__7_10	0
y_chp__7_10	0
y_eh__7_10	0
y_hp_air__7_10	1
y_hp_geo__7_10	0
y_pellet__7_10	0
y_boiler__7_11	0
y_chp__7_11	0
y_eh__7_11	0
y_hp_air__7_11	1
y_hp_geo__7_11	0
y_pellet__7_11	0
y_boiler__7_12	0
y_chp__7_12	0
y_eh__7_12	0
y_hp_air__7_12	1
y_hp_geo__7_12	0
y_pellet__7_12	0
y_boiler__7_13	0
y_chp__7_13	0
y_eh__7_13	0
y_hp_air__7_13	1
y_hp_geo__7_13	0
y_pellet__7_13	0
y_boiler__7_14	0
y_chp__7_14	0
y_eh__7_14	0
y_hp_air__7_14	1
y_hp_geo__7_14	0
y_pellet__7_14	0
y_boiler__7_15	0
y_chp__7_15	0
y_eh__7_15	0
y_hp_air__7_15	1
y_hp_geo__7_15	0
y_pellet__7_15	0
y_boiler__7_16	0
y_chp__7_16	0
y_eh__7_16	0
y_hp_air__7_16	1
y_hp_geo__7_16	0
y_pellet__7_16	0
y_boiler__7_17	0
y_chp__7_17	0
y_eh__7_17	0
y_hp_air__7_17	1
y_hp_geo__7_17	0
y_pellet__7_17	0
y_boiler__7_18	0
y_chp__7_18	0
y_eh__7_18	0
y_hp_air__7_18	1
y_hp_geo__7_18	0
y_pellet__7_18	0
y_boiler__7_19	0
y_chp__7_19	0
y_eh__7_19	0
y_hp_air__7_19	1
y_hp_geo__7_19	0
y_pellet__7_19	0
y_boiler__7_20	0
y_chp__7_20	0
y_eh__7_20	0
y_hp_air__7_20	1
y_hp_geo__7_20	0
y_pellet__7_20	0
y_boiler__7_21	0
y_chp__7_21	0
y_eh__7_21	0
y_hp_air__7_21	1
y_hp_geo__7_21	0
y_pellet__7_21	0
y_boiler__7_22	0
y_chp__7_22	0
y_eh__7_22	0
y_hp_air__7_22	1
